model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,f1_not_exp_mean,f1_junior_mean,f1_midlevel_mean,f1_senior_mean,f1_not_exp_std,f1_junior_std,f1_midlevel_std,f1_senior_std,n_samples,feature_dim,elapsed_s,_macro_f1_folds
gemini,C2a,javascript,nominal,none,0.5483790087968048,0.0169911448380788,0.7858448228576357,0.0131446574517187,0.2229397543565241,0.0155623457606427,0.5423555159025967,0.0304045130170882,0.7232256419975218,0.8541050943582139,0.5551138702600544,0.0610714285714285,0.0182051503119203,0.0091170276292954,0.0394632563873336,0.0330506722893122,6338,3072,30.6,
gemini,C2a,javascript,ordinal,none,0.5814121002533603,0.0274196539132465,0.7785442727642995,0.0157292161962924,0.2267228780073648,0.015815555349352,0.5197149777289465,0.0353685984384536,0.7111986741379468,0.8535810146249407,0.5020259816099102,0.2588427306406433,0.0341221016488717,0.0093556964677197,0.0415240904011203,0.058083365267508,6338,3072,224.3,
gemini,C2a,html_css,nominal,none,0.5821831229933159,0.0045038622732223,0.822144937942987,0.0066620680316268,0.1823911522536407,0.0066411455165387,0.6226474634923811,0.0141102412858248,0.7256415884842035,0.8759805880255621,0.7048880932412757,0.0222222222222222,0.0213112935255205,0.00518059217109,0.0196600177580684,0.0444444444444444,6338,3072,25.7,
gemini,C2a,html_css,ordinal,none,0.6077871297320242,0.0121816391847026,0.8114976737300896,0.0066578066859275,0.1904364367006192,0.0069551501929566,0.5973418207458441,0.0154593224766986,0.6967781056341598,0.870140874315896,0.6817321189574013,0.1824974200206398,0.0181551560923821,0.0045719475564238,0.0171415818755001,0.0503274928995159,6338,3072,187.3,
gemini,C2b,react,nominal,concat,0.5747312346383096,0.0151246623273818,0.7105186987606696,0.0096429920367924,0.3095597041123994,0.0105670714113721,0.519276336841524,0.0174756942888862,0.7396703363345549,0.7909100702205445,0.6288824621663129,0.1394620698318258,0.0148743388637569,0.0083834586264373,0.0130639438122882,0.0440214935920364,6338,6144,27.6,
gemini,C2b,react,ordinal,concat,0.5910785871017588,0.0267306068000533,0.6932726600132694,0.0168878380890441,0.3160290708820607,0.0192002326198686,0.4924644087925942,0.0279228058704843,0.7276535379220593,0.7729815698907345,0.5891519254350517,0.2745273151591894,0.0277987288160346,0.0145842488995612,0.0207190311899939,0.0639133491670822,6338,6144,226.9,
gemini,C2b,react,nominal,average,0.5542676438518164,0.0154536089984981,0.6814090542265564,0.010568292220682,0.3428526612206484,0.0110265347865418,0.4740326065148061,0.0174250553201301,0.7143468109574383,0.7604907021148144,0.5954136299912833,0.146819432343729,0.0174539335975026,0.011336140420962,0.0181937117396794,0.053032960422945,6338,3072,20.5,
gemini,C2b,react,ordinal,average,0.6010016236664448,0.0114987483261171,0.6964138257713517,0.00717801572145,0.3130324744359985,0.0062957026170097,0.4968061112047048,0.0139021800909013,0.7108817458118745,0.7672130750407506,0.6124043088137567,0.3135073649993978,0.0174676253167829,0.0057052265993935,0.0142942346406971,0.0532153469300107,6338,3072,109.8,
gemini,C2b,javascript,nominal,concat,0.5346164404125691,0.0243499671621818,0.7758655318658768,0.0179141537046102,0.2317769190740938,0.019592779025221,0.520849580636287,0.0402320083567473,0.7073000958914902,0.8470776527671399,0.5362765651801984,0.0478114478114478,0.0181390628907346,0.012895492522661,0.0455754447901151,0.0612905602854289,6338,6144,23.7,
gemini,C2b,javascript,ordinal,concat,0.5513239261710479,0.01152893811055,0.7642496033352486,0.0098160562799559,0.2431350043197996,0.0115351968729169,0.4883637019045073,0.0195903792800397,0.6882076952415568,0.8429413552984777,0.4822393457662602,0.1919073083778966,0.0250939445211911,0.0090792179270267,0.0330385506157386,0.0414829286942357,6338,6144,216.2,
gemini,C2b,javascript,nominal,average,0.521467738826181,0.0270489708101024,0.7507162637289708,0.0151315306419981,0.2622292655842684,0.0170876019617798,0.4684504739418515,0.032186860268676,0.6838595174422395,0.8252185224813339,0.4872171578053931,0.0895757575757575,0.0169986298892403,0.0114794343630672,0.0398660698512383,0.0747677395407475,6338,3072,14.5,
gemini,C2b,javascript,ordinal,average,0.5421131151367026,0.0252374476482873,0.7500891837471266,0.0111719454498333,0.2590704587950871,0.0130833731080205,0.4611725673339938,0.0227008832956067,0.6792722752426111,0.8309550525929963,0.4487886382492413,0.2094364944619613,0.0188393652488257,0.009205861215817,0.0177036405332462,0.09140158300716,6338,3072,109.9,
gemini,C2b,html_css,nominal,concat,0.579432233082246,0.0146038742417232,0.816301308066134,0.0087340050971818,0.1872808666489061,0.0093810976596966,0.6113666911383753,0.0194536615981218,0.719517101184348,0.8707392059342064,0.6967033944411989,0.0307692307692307,0.0195966810528984,0.0066133613154346,0.0145969582745399,0.0615384615384615,6338,6144,26.9,
gemini,C2b,html_css,ordinal,concat,0.5997219840715766,0.0274878088338398,0.8104299434324128,0.0084490932093932,0.1912263251327684,0.0101359339617751,0.5939039225868377,0.0165411960727478,0.7156736335324272,0.8701669060552313,0.6683277544557866,0.144719642242862,0.0330988816778777,0.006936732439001,0.0070054676277488,0.0837725897591935,6338,6144,235.5,
