model,condition,skill,classifier,intro_strategy,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,mae_mean,mae_std,kappa_mean,kappa_std,n_samples,feature_dim,elapsed_s,f1_fail_mean,f1_pass_mean,prec_fail_mean,prec_pass_mean,rec_fail_mean,rec_pass_mean,f1_fail_std,f1_pass_std,_macro_f1_folds
qwen3-8b,C2a,javascript,nominal,none,0.7747572267022884,0.0174251315678004,0.8853109441151199,0.0092725933148637,0.1164406345001356,0.0099290403849274,0.5496571199892015,0.0348064467930076,6338,4096,6.7,0.9312971243866064,0.61821732901797,0.9374178427803664,0.5973087188984835,0.9252822658557064,0.6412109711919958,0.0059984234205801,0.0290349310343971,"[0.7855917322438941, 0.7616541353383459, 0.7807784713155557, 0.7972304550693317, 0.7485313395443142]"
qwen3-8b,C2a,html_css,nominal,none,0.8358070897679267,0.0093194290872938,0.8914029675117059,0.0061473972894436,0.1091848650155985,0.0062026327187327,0.6716550350472745,0.018657186405196,6338,4096,5.8,0.9308372399727658,0.7407769395630879,0.934606077376566,0.7301641064567854,0.9271336544369784,0.7520912547528517,0.0039653143495686,0.0148591040573467,"[0.8430783700611351, 0.8444097456067305, 0.8407926126311224, 0.8310768179189232, 0.8196779026217229]"
qwen3-8b,C2b,react,nominal,concat,0.8238645332802192,0.0047331297317023,0.8429546109807999,0.0042532631007337,0.1577773821765316,0.0043389255402456,0.6478052616181482,0.0094515690494173,6338,8192,10.2,0.8807210719921214,0.7670079945683171,0.889442432668863,0.7527085363788679,0.8721952880560231,0.7819477434679334,0.0034254603894284,0.00623514997073,"[0.8240282858009603, 0.8195858060095702, 0.8197116188819378, 0.8234021439968712, 0.8325948117117568]"
qwen3-8b,C2b,react,nominal,average,0.8094700668891244,0.0048208450370987,0.8308104008204944,0.0037797224584643,0.1692970553158433,0.003370419617098,0.6190075042602877,0.0096596788451494,6338,4096,5.9,0.8730314141021625,0.7459087196760865,0.8747330393333129,0.7436498243545744,0.8714877428610504,0.7486935866983373,0.0022780860243584,0.0082432816817163,"[0.8099197863987599, 0.8133519646888819, 0.8125123651289825, 0.8114615095208415, 0.8001047087081563]"
qwen3-8b,C2b,javascript,nominal,concat,0.7596049327035371,0.0086659402774899,0.8770872245131306,0.004570039463119,0.1252760563590687,0.0050707675741026,0.5194207742172444,0.0172850823098926,6338,8192,9.3,0.9259556175953954,0.5932542478116788,0.933803530539976,0.5674238508996,0.918256355363436,0.621890633086079,0.0031113091753384,0.0145179821146573,"[0.7737837096779987, 0.7496556684263225, 0.761576827072688, 0.7513880813953489, 0.7616203769453276]"
qwen3-8b,C2b,javascript,nominal,average,0.7514626608990651,0.0134219010782437,0.873474358688559,0.0069493630197232,0.1284317509006844,0.0070637539368849,0.5030472208591006,0.0268446789383621,6338,4096,5.0,0.9242353041718372,0.5786900176262932,0.9302999562277712,0.5585047485445475,0.91825276452111,0.6004600080501408,0.0041892240176689,0.0226991982035891,"[0.7362345084487346, 0.7473600318788602, 0.7688459799617904, 0.7392467585923029, 0.7656260256136377]"
qwen3-8b,C2b,html_css,nominal,concat,0.8190994744378932,0.0076639717433273,0.8794894412753204,0.0055185904047298,0.1219636290300493,0.0062626122041137,0.6384106286776821,0.0153461471955191,6338,8192,11.4,0.9223233549921274,0.715875593883659,0.9309659590558466,0.6940099650843956,0.9139955600483638,0.7406844106463878,0.0044233743077663,0.0119502518152143,"[0.8238800081037349, 0.8211027295472074, 0.8215974066903786, 0.8248869633403002, 0.8040302645078448]"
qwen3-8b,C2b,html_css,nominal,average,0.8171763885698932,0.0168576565154477,0.8787944240170485,0.0113551206070313,0.1221244699842395,0.0116943160397706,0.6344578571334447,0.0337348851871666,6338,4096,4.6,0.9225011385410342,0.711851638598752,0.9277782152518296,0.6982104427269389,0.9173770589284652,0.7269961977186311,0.0075786865968021,0.0264559712994674,"[0.8253473400678251, 0.8239069806374535, 0.8397395267415187, 0.8054419475655431, 0.7914461478371253]"
qwen3-8b,C3,react,nominal,none,0.7834508257443489,0.0060163282484526,0.8072736378540085,0.0055206804021985,0.1932771717885962,0.005791782505167,0.566986779818109,0.0120050118113694,6338,4096,7.4,0.8544046747861346,0.7124969767025632,0.8596991547803563,0.7043840198290308,0.8492842210443758,0.7211401425178148,0.0049513557779024,0.0079330412582291,"[0.7853690341105002, 0.7812505369626164, 0.7760159970619921, 0.7939201884517233, 0.7806983721349124]"
qwen3-8b,C3,javascript,nominal,none,0.7196899216804012,0.0116979467393855,0.8562412330379555,0.0071389696243967,0.1468936034598233,0.008635669646231,0.4397875992312887,0.023212198000653,6338,4096,4.8,0.9130496509238804,0.5263301924369219,0.9219698932841978,0.5012400950760312,0.9043796306904164,0.5553389684319475,0.0055752098937135,0.0189444825523978,"[0.7085223260200866, 0.7199173222273638, 0.7414697834135174, 0.7106416367435171, 0.7178985399975207]"
